instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.0187,4,0.3089,0,73,73,77,1,stimuli/objects/mitresaw.jpg,Hand labour tool & accessory,old,left,78,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1402,4,0.2746,0,74,74,47,1,stimuli/objects/monitor.jpg,Electronic device & accessory,old,left,48,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9749,4,0.2011,0,75,75,5,1,stimuli/objects/remotecontrol04.jpg,Electronic device & accessory,new,right,6,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.4954,4,0.5536,0,76,76,61,1,stimuli/objects/swing.jpg,Outdoor activity & sport item,old,left,62,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0072,4,0.1371,0,77,77,44,1,stimuli/objects/handrake01a.jpg,Hand labour tool & accessory,new,right,45,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0084,4,0.1134,0,78,78,37,1,stimuli/objects/beachumbrella01.jpg,Outdoor activity & sport item,old,left,38,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9219,4,0.2318,0,79,79,20,1,stimuli/objects/sledgehammer.jpg,Hand labour tool & accessory,old,left,21,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1173,4,0.0683,0,80,80,78,1,stimuli/objects/paintroller01.jpg,Hand labour tool & accessory,new,right,79,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.1979,2,0.0008,0,81,81,65,1,stimuli/objects/flooringstapler.jpg,Hand labour tool & accessory,new,right,66,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.8417,4,0.2518,0,82,82,76,1,stimuli/objects/drillbit03a.jpg,Hand labour tool & accessory,old,left,77,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1388,4,0.0618,0,83,83,29,1,stimuli/objects/anchor.jpg,Outdoor activity & sport item,old,left,30,,,,,,,,
