myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/bicycle.jpg,,,,,,,,,0,0,83,83,83,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/golfbag.jpg,,,,,,,,,0,0,84,84,84,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/cleaver01.jpg,,,,,,,,,0,0,85,85,85,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,1,0,stimuli/objects/icebucket.jpg,,,,,,,,,0,0,86,86,86,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/tablesaw.jpg,,,,,,,,,0,0,87,87,87,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/frisbee.jpg,,,,,,,,,0,0,88,88,88,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,3,0,stimuli/objects/kitchenscale01a.jpg,,,,,,,,,0,0,89,89,89,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,1,0,stimuli/objects/securitycamera.jpg,,,,,,,,,0,0,90,90,90,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/measuringtape01.jpg,,,,,,,,,0,0,91,91,91,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/mitresaw.jpg,,,,,,,,,0,0,92,92,92,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,0,stimuli/objects/propanetank01.jpg,,,,,,,,,0,0,93,93,93,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,2,0,stimuli/objects/styrofoamcup.jpg,,,,,,,,,0,0,94,94,94,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,1,stimuli/objects/exercisemachine.jpg,,,,,,,,,0,0,95,95,95,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,0,stimuli/objects/surfboard.jpg,,,,,,,,,0,0,96,96,96,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,2,1,stimuli/objects/wirestripper.jpg,,,,,,,,,0,0,97,97,97,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/gymnasticring.jpg,,,,,,,,,0,0,98,98,98,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,1,stimuli/objects/bowlingball.jpg,,,,,,,,,0,0,99,99,99,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,0,stimuli/objects/baseball01a.jpg,,,,,,,,,0,0,100,100,100,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/spotlight.jpg,,,,,,,,,0,0,101,101,101,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/drillbit03a.jpg,,,,,,,,,0,0,102,102,102,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,2,1,stimuli/objects/cuttingpliers02.jpg,,,,,,,,,0,0,103,103,103,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/metalbrush.jpg,,,,,,,,,0,0,104,104,104,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/jackhammer.jpg,,,,,,,,,0,0,105,105,105,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/kneepad01c.jpg,,,,,,,,,0,0,106,106,106,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/hammer01.jpg,,,,,,,,,0,0,107,107,107,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/coffeemachine.jpg,,,,,,,,,0,0,108,108,108,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,1,0,stimuli/objects/alarmsystem.jpg,,,,,,,,,0,0,109,109,109,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/podium.jpg,,,,,,,,,0,0,110,110,110,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/hedgeshears.jpg,,,,,,,,,0,0,111,111,111,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/bikewheel.jpg,,,,,,,,,0,0,112,112,112,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,1,stimuli/objects/stepladder.jpg,,,,,,,,,0,0,113,113,113,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/toyhockeystick01.jpg,,,,,,,,,0,0,114,114,114,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/snowboard.jpg,,,,,,,,,0,0,115,115,115,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/caulking.jpg,,,,,,,,,0,0,116,116,116,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/exercisebike.jpg,,,,,,,,,0,0,117,117,117,1,0
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,1,stimuli/objects/pliers02b.jpg,,,,,,,,,0,0,118,118,118,1,1
,,,,,,,,,,,,,,553,,2021-12-07_11h19.45.330,MemLear_ses-01_part-01_label-phase1,2020.1.3,MacIntel,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/bowl02a.jpg,,,,,,,,,0,0,119,119,119,1,0
